
>  9.99, 39.94, -W1p,red
9.99	39.94	0	76.2365939763
10.0017265109	39.9402034801	1	78.4392832033
10.0134530914	39.9404057788	2	80.6470763049
10.025179741	39.9406068962	3	82.8578100693
10.0369064594	39.9408068322	4	85.0693573198
10.0486332461	39.9410055868	5	87.2796262895
10.0603601007	39.94120316	6	89.4865601279
10.0720870228	39.9413995518	7	91.6881363348
10.083814012	39.9415947621	8	93.882366216
10.095541068	39.941788791	9	96.0698263124
10.1072681902	39.9419816384	10	98.2654027999
10.1189953784	39.9421733043	11	100.469148987
10.130722632	39.9423637887	12	102.677846707
10.1424499508	39.9425530916	13	104.888344814
10.1541773342	39.942741213	14	107.097558071
10.1659047819	39.9429281528	15	109.30246634
10.1776322935	39.9431139111	16	111.500113532
10.1893598686	39.9432984878	17	113.687606685
10.2010875068	39.9434818829	18	115.862114989
10.2128152076	39.9436640964	19	118.020868812
10.2245429707	39.9438451283	20	120.161158786
10.2362707956	39.9440249786	21	122.280334773
10.247998682	39.9442036472	22	124.375804975
10.2597266295	39.9443811342	23	126.447982076
10.2714546376	39.9445574395	24	128.545490386
10.2831827059	39.9447325631	25	130.675768183
10.2949108341	39.9449065051	26	132.825002081
10.3066390217	39.9450792653	27	134.979441967
10.3183672684	39.9452508438	28	137.125400142
10.3300955736	39.9454212406	29	139.249250404
10.3418239371	39.9455904556	30	141.337427296
10.3535523584	39.9457584889	31	143.37642505
10.3652808371	39.9459253404	32	145.35279681
10.3770093728	39.9460910101	33	147.253153667
10.3887379651	39.946255498	34	149.064163753
10.4004666137	39.9464188041	35	150.772551325
10.412195318	39.9465809283	36	152.365095793
10.4239240777	39.9467418708	37	153.828773734
10.4356528923	39.9469016313	38	155.177193762
10.4473817616	39.9470602101	39	156.430219936
10.459110685	39.9472176069	40	157.593589323
10.4708396622	39.9473738219	41	158.672947911
10.4825686928	39.9475288549	42	159.673852171
10.4942977763	39.9476827061	43	160.601770429
10.5060269124	39.9478353753	44	161.462084487
10.5177561006	39.9479868626	45	162.260090988
10.5294853406	39.948137168	46	163.001002998
10.5412146319	39.9482862914	47	163.68995147
10.5529439741	39.9484342328	48	164.33198676
10.5646733669	39.9485809923	49	164.93208013
10.5764028098	39.9487265698	50	165.495125279
10.5881323024	39.9488709652	51	166.025939859
10.5998618443	39.9490141787	52	166.48119251
10.6115914352	39.9491562101	53	166.804256552
10.6233210745	39.9492970595	54	167.01596844
10.635050762	39.9494367269	55	167.137823696
10.6467804972	39.9495752122	56	167.191277774
10.6585102796	39.9497125154	57	167.19774664
10.6702401089	39.9498486366	58	167.178607375
10.6819699847	39.9499835756	59	167.155198794
